[OK] Loka is running
[RESUME] Skipping first 9,647 rows; resuming from 2,000,191 triples already inserted
Loading dataset 'philippesaade/wikidata' (split=train, streaming)...
Skipping 9,647 rows from previous state...
  ... skipped 5,000

--- Streaming entities; target 100,000,000 triples ---

  rows=9,665  triples=2,003,435  (3 ent/s, 505 triples/s, errors=5)
  rows=9,689  triples=2,006,796  (3 ent/s, 514 triples/s, errors=29)
  rows=9,710  triples=2,010,044  (3 ent/s, 512 triples/s, errors=59)
  rows=9,729  triples=2,013,345  (3 ent/s, 511 triples/s, errors=63)
  rows=9,750  triples=2,017,111  (3 ent/s, 524 triples/s, errors=63)
  rows=9,766  triples=2,020,483  (3 ent/s, 524 triples/s, errors=117)
  rows=9,786  triples=2,024,031  (3 ent/s, 527 triples/s, errors=121)
  rows=9,810  triples=2,028,858  (3 ent/s, 554 triples/s, errors=143)
  rows=9,827  triples=2,032,658  (3 ent/s, 557 triples/s, errors=244)
  rows=9,847  triples=2,035,966  (3 ent/s, 553 triples/s, errors=290)
  rows=9,869  triples=2,039,222  (3 ent/s, 549 triples/s, errors=320)
  rows=9,887  triples=2,042,619  (3 ent/s, 547 triples/s, errors=327)
  rows=9,911  triples=2,045,842  (3 ent/s, 543 triples/s, errors=362)
  rows=9,935  triples=2,049,907  (3 ent/s, 549 triples/s, errors=500)
  rows=9,954  triples=2,053,531  (3 ent/s, 550 triples/s, errors=528)
  rows=9,976  triples=2,057,018  (3 ent/s, 550 triples/s, errors=578)
  rows=9,995  triples=2,060,383  (3 ent/s, 548 triples/s, errors=616)
  rows=10,012  triples=2,064,124  (3 ent/s, 549 triples/s, errors=665)
  rows=10,031  triples=2,067,501  (3 ent/s, 548 triples/s, errors=682)
  rows=10,052  triples=2,070,945  (3 ent/s, 547 triples/s, errors=724)
  rows=10,074  triples=2,074,144  (3 ent/s, 545 triples/s, errors=764)
  rows=10,095  triples=2,077,782  (3 ent/s, 546 triples/s, errors=821)
  rows=10,120  triples=2,082,202  (3 ent/s, 550 triples/s, errors=2940)
  rows=10,139  triples=2,085,211  (3 ent/s, 547 triples/s, errors=2980)
  rows=10,159  triples=2,088,578  (3 ent/s, 546 triples/s, errors=3076)
  rows=10,183  triples=2,091,989  (3 ent/s, 545 triples/s, errors=3085)
  rows=10,201  triples=2,094,135  (3 ent/s, 538 triples/s, errors=3099)
  rows=10,219  triples=2,097,277  (3 ent/s, 536 triples/s, errors=3137)
  rows=10,237  triples=2,100,592  (3 ent/s, 535 triples/s, errors=3178)
  rows=10,260  triples=2,103,965  (3 ent/s, 535 triples/s, errors=3247)
  rows=10,283  triples=2,107,291  (3 ent/s, 534 triples/s, errors=3264)
  rows=10,303  triples=2,110,387  (3 ent/s, 532 triples/s, errors=3338)
  rows=10,326  triples=2,113,734  (3 ent/s, 532 triples/s, errors=3398)
  rows=10,348  triples=2,117,179  (3 ent/s, 532 triples/s, errors=3434)
  rows=10,373  triples=2,120,582  (3 ent/s, 531 triples/s, errors=3509)
  rows=10,398  triples=2,123,827  (3 ent/s, 531 triples/s, errors=3565)
  rows=10,417  triples=2,126,231  (3 ent/s, 526 triples/s, errors=3589)
  rows=10,440  triples=2,129,673  (3 ent/s, 527 triples/s, errors=3632)
  rows=10,458  triples=2,132,802  (3 ent/s, 526 triples/s, errors=3668)
  rows=10,482  triples=2,135,918  (3 ent/s, 525 triples/s, errors=3680)
  rows=10,503  triples=2,139,101  (3 ent/s, 524 triples/s, errors=3727)
  rows=10,521  triples=2,142,177  (3 ent/s, 523 triples/s, errors=3749)
  rows=10,544  triples=2,145,533  (3 ent/s, 523 triples/s, errors=3836)
  rows=10,565  triples=2,148,942  (3 ent/s, 523 triples/s, errors=3893)
  rows=10,586  triples=2,152,042  (3 ent/s, 522 triples/s, errors=3939)
  rows=10,608  triples=2,154,608  (3 ent/s, 519 triples/s, errors=3949)
  rows=10,630  triples=2,157,736  (3 ent/s, 519 triples/s, errors=3968)
  rows=10,656  triples=2,160,838  (3 ent/s, 518 triples/s, errors=3980)
  rows=10,678  triples=2,164,118  (3 ent/s, 518 triples/s, errors=4038)
  rows=10,700  triples=2,167,274  (3 ent/s, 517 triples/s, errors=4075)
  rows=10,723  triples=2,170,532  (3 ent/s, 517 triples/s, errors=4098)
  rows=10,737  triples=2,173,492  (3 ent/s, 516 triples/s, errors=4354)
  rows=10,763  triples=2,176,629  (3 ent/s, 516 triples/s, errors=4398)
  rows=10,783  triples=2,179,898  (3 ent/s, 515 triples/s, errors=4450)
  rows=10,801  triples=2,182,423  (3 ent/s, 513 triples/s, errors=4469)
  rows=10,820  triples=2,185,688  (3 ent/s, 513 triples/s, errors=4622)
  rows=10,840  triples=2,188,846  (3 ent/s, 513 triples/s, errors=4689)
  rows=10,859  triples=2,191,875  (3 ent/s, 512 triples/s, errors=4748)
  rows=10,880  triples=2,195,045  (3 ent/s, 512 triples/s, errors=4904)
  rows=10,902  triples=2,198,520  (3 ent/s, 512 triples/s, errors=4955)
  rows=10,909  triples=2,198,520  (3 ent/s, 463 triples/s, errors=4955)
  rows=10,924  triples=2,201,611  (3 ent/s, 463 triples/s, errors=5069)
  rows=10,945  triples=2,204,597  (3 ent/s, 463 triples/s, errors=5187)
  rows=10,968  triples=2,207,768  (3 ent/s, 463 triples/s, errors=5209)
  rows=10,990  triples=2,211,139  (3 ent/s, 464 triples/s, errors=5236)
  rows=11,013  triples=2,214,426  (3 ent/s, 464 triples/s, errors=5253)
  rows=11,041  triples=2,217,575  (3 ent/s, 465 triples/s, errors=5292)
  rows=11,065  triples=2,221,096  (3 ent/s, 466 triples/s, errors=5361)
  rows=11,083  triples=2,224,239  (3 ent/s, 466 triples/s, errors=5413)
  rows=11,111  triples=2,227,765  (3 ent/s, 467 triples/s, errors=5442)
  rows=11,131  triples=2,231,056  (3 ent/s, 468 triples/s, errors=5481)
  rows=11,156  triples=2,234,302  (3 ent/s, 468 triples/s, errors=5494)
  rows=11,178  triples=2,237,355  (3 ent/s, 468 triples/s, errors=5531)
  rows=11,201  triples=2,240,292  (3 ent/s, 468 triples/s, errors=5550)
  rows=11,220  triples=2,243,743  (3 ent/s, 469 triples/s, errors=5585)
  rows=11,249  triples=2,247,170  (3 ent/s, 470 triples/s, errors=5605)
  rows=11,268  triples=2,250,649  (3 ent/s, 470 triples/s, errors=5830)
  rows=11,291  triples=2,253,722  (3 ent/s, 471 triples/s, errors=5918)
  rows=11,312  triples=2,257,012  (3 ent/s, 471 triples/s, errors=5967)
  rows=11,333  triples=2,260,170  (3 ent/s, 471 triples/s, errors=6011)
  rows=11,353  triples=2,263,239  (3 ent/s, 471 triples/s, errors=6037)
  rows=11,377  triples=2,266,435  (3 ent/s, 472 triples/s, errors=6053)
  rows=11,395  triples=2,269,851  (3 ent/s, 472 triples/s, errors=6101)
  rows=11,414  triples=2,272,604  (3 ent/s, 472 triples/s, errors=6127)
  rows=11,440  triples=2,275,882  (3 ent/s, 472 triples/s, errors=6165)
  rows=11,465  triples=2,279,017  (3 ent/s, 472 triples/s, errors=6195)
  rows=11,487  triples=2,282,754  (3 ent/s, 474 triples/s, errors=6270)
  rows=11,512  triples=2,285,990  (3 ent/s, 474 triples/s, errors=6306)
  rows=11,532  triples=2,289,216  (3 ent/s, 474 triples/s, errors=6362)
  rows=11,553  triples=2,292,340  (3 ent/s, 474 triples/s, errors=6401)
  rows=11,576  triples=2,295,586  (3 ent/s, 475 triples/s, errors=6450)
  rows=11,598  triples=2,299,011  (3 ent/s, 475 triples/s, errors=6600)
  rows=11,616  triples=2,302,046  (3 ent/s, 475 triples/s, errors=6630)
  rows=11,641  triples=2,305,305  (3 ent/s, 475 triples/s, errors=6660)
  rows=11,667  triples=2,308,398  (3 ent/s, 475 triples/s, errors=6706)
  rows=11,687  triples=2,311,475  (3 ent/s, 475 triples/s, errors=6749)
  rows=11,711  triples=2,314,778  (3 ent/s, 476 triples/s, errors=6769)
  rows=11,734  triples=2,318,188  (3 ent/s, 476 triples/s, errors=6816)
  rows=11,755  triples=2,321,355  (3 ent/s, 476 triples/s, errors=6933)
  rows=11,779  triples=2,324,484  (3 ent/s, 477 triples/s, errors=6951)
  rows=11,801  triples=2,327,153  (3 ent/s, 476 triples/s, errors=6997)
  rows=11,826  triples=2,330,514  (3 ent/s, 476 triples/s, errors=7021)
  rows=11,851  triples=2,333,989  (3 ent/s, 477 triples/s, errors=7045)
  rows=11,874  triples=2,337,263  (3 ent/s, 477 triples/s, errors=7051)
  rows=11,900  triples=2,340,403  (3 ent/s, 477 triples/s, errors=7071)
  rows=11,927  triples=2,343,693  (3 ent/s, 478 triples/s, errors=7083)
  rows=11,955  triples=2,346,921  (3 ent/s, 478 triples/s, errors=7147)
  rows=11,978  triples=2,350,586  (3 ent/s, 479 triples/s, errors=7152)
  rows=12,001  triples=2,353,295  (3 ent/s, 478 triples/s, errors=7193)
  rows=12,022  triples=2,356,514  (3 ent/s, 478 triples/s, errors=7247)
  rows=12,046  triples=2,359,888  (3 ent/s, 479 triples/s, errors=7265)
  rows=12,069  triples=2,363,302  (3 ent/s, 479 triples/s, errors=7294)
  rows=12,086  triples=2,366,714  (3 ent/s, 480 triples/s, errors=7382)
  rows=12,106  triples=2,369,934  (3 ent/s, 480 triples/s, errors=7417)
  rows=12,128  triples=2,373,224  (3 ent/s, 480 triples/s, errors=7449)
  rows=12,152  triples=2,376,728  (3 ent/s, 481 triples/s, errors=7463)
  rows=12,175  triples=2,380,138  (3 ent/s, 481 triples/s, errors=7478)
  rows=12,196  triples=2,383,760  (3 ent/s, 482 triples/s, errors=7512)
  rows=12,210  triples=2,386,866  (3 ent/s, 482 triples/s, errors=7522)
  rows=12,235  triples=2,390,218  (3 ent/s, 482 triples/s, errors=7537)
  rows=12,259  triples=2,393,552  (3 ent/s, 482 triples/s, errors=7541)
  rows=12,280  triples=2,396,883  (3 ent/s, 483 triples/s, errors=7590)
  rows=12,301  triples=2,400,195  (3 ent/s, 483 triples/s, errors=7625)
  rows=12,320  triples=2,403,332  (3 ent/s, 483 triples/s, errors=7655)
  rows=12,339  triples=2,406,442  (3 ent/s, 483 triples/s, errors=7679)
  rows=12,360  triples=2,409,598  (3 ent/s, 483 triples/s, errors=7721)
  rows=12,386  triples=2,412,876  (3 ent/s, 483 triples/s, errors=7747)
  rows=12,401  triples=2,415,328  (3 ent/s, 482 triples/s, errors=7754)
  rows=12,419  triples=2,418,670  (3 ent/s, 483 triples/s, errors=7791)
  rows=12,440  triples=2,422,050  (3 ent/s, 483 triples/s, errors=7808)
  rows=12,461  triples=2,425,899  (3 ent/s, 484 triples/s, errors=7833)
  rows=12,480  triples=2,429,288  (3 ent/s, 484 triples/s, errors=7847)
  rows=12,497  triples=2,432,554  (3 ent/s, 484 triples/s, errors=7849)
  rows=12,509  triples=2,436,104  (3 ent/s, 485 triples/s, errors=7901)
  rows=12,529  triples=2,439,520  (3 ent/s, 485 triples/s, errors=7914)
  rows=12,547  triples=2,442,841  (3 ent/s, 485 triples/s, errors=7937)
  rows=12,563  triples=2,446,701  (3 ent/s, 486 triples/s, errors=8017)
  rows=12,577  triples=2,449,874  (3 ent/s, 486 triples/s, errors=8068)
